index,Airport ID, Name, Latitude, Longitude
0,1,Goroka Airport,-6.081689834590001,145.391998291
1,2,Madang Airport,-5.20707988739,145.789001465
2,3,Mount Hagen Kagamuga Airport,-5.826789855957031,144.29600524902344
3,4,Nadzab Airport,-6.569803,146.725977
4,5,Port Moresby Jacksons International Airport,-9.44338035583496,147.22000122070312
5,6,Wewak International Airport,-3.58383011818,143.669006348
6,7,Narsarsuaq Airport,61.1604995728,-45.4259986877
7,8,Godthaab / Nuuk Airport,64.19090271,-51.6781005859
8,9,Kangerlussuaq Airport,67.0122218992,-50.7116031647
9,10,Thule Air Base,76.5311965942,-68.7032012939
10,11,Akureyri Airport,65.66000366210938,-18.07270050048828
11,12,Egilsstaðir Airport,65.2833023071289,-14.401399612426758
12,13,Hornafjörður Airport,64.295601,-15.2272
13,14,Húsavík Airport,65.952301,-17.426001
14,15,Ísafjörður Airport,66.05809783935547,-23.135299682617188
15,16,Keflavik International Airport,63.985000610352,-22.605600357056
16,17,Patreksfjörður Airport,65.555801,-23.965
17,18,Reykjavik Airport,64.1299972534,-21.9405994415
18,19,Siglufjörður Airport,66.133301,-18.9167
19,20,Vestmannaeyjar Airport,63.42430114746094,-20.27890014648437
20,21,Sault Ste Marie Airport,46.48500061035156,-84.5093994140625
21,22,Winnipeg / St. Andrews Airport,50.0564002991,-97.0325012207
22,23,Halifax / CFB Shearwater Heliport,44.639702,-63.499401
23,24,St. Anthony Airport,51.3918991089,-56.083099365200006
24,25,Tofino / Long Beach Airport,49.079833,-125.775583
25,26,Kugaaruk Airport,68.534401,-89.808098
26,27,Baie Comeau Airport,49.13249969482422,-68.20439910888672
27,28,CFB Bagotville,48.33060073852539,-70.99639892578125
28,29,Baker Lake Airport,64.29889678960001,-96.077796936
29,30,Campbell River Airport,49.950801849365234,-125.27100372314452
30,31,Brandon Municipal Airport,49.91,-99.951897
31,32,Cambridge Bay Airport,69.1081008911,-105.138000488
32,33,Nanaimo Airport,49.0549702249,-123.869862556
33,34,Castlegar/West Kootenay Regional Airport,49.2963981628,-117.632003784
34,35,Miramichi Airport,47.007801,-65.449203
35,36,Charlo Airport,47.990799,-66.330299
36,37,Kugluktuk Airport,67.816704,-115.143997
37,38,Coronation Airport,52.0750007629,-111.444999695
38,39,Chilliwack Airport,49.1528015137,-121.939002991
39,40,Clyde River Airport,70.4860992432,-68.5167007446
40,41,Coral Harbour Airport,64.1932983398,-83.3593978882
41,42,Dawson City Airport,64.04309844970703,-139.1280059814453
42,43,Burwash Airport,61.37110137939453,-139.04100036621094
43,44,Princeton Airport,49.4681015015,-120.511001587
44,45,Deer Lake Airport,49.21080017089844,-57.39139938354492
45,46,Dease Lake Airport,58.4221992493,-130.031997681
46,47,Dauphin Barker Airport,51.10079956054688,-100.052001953125
47,48,Dawson Creek Airport,55.7422981262207,-120.18299865722656
48,49,Edmonton International Airport,53.3097000122,-113.580001831
49,50,Arviat Airport,61.0942001343,-94.0708007812
50,51,Estevan Airport,49.2103004456,-102.966003418
51,52,Edson Airport,53.5788993835,-116.464996338
52,53,Eureka Airport,79.9946975708,-85.814201355
53,54,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709
54,55,Iqaluit Airport,63.756402,-68.555801
55,56,Fredericton Airport,45.868900299072266,-66.53720092773438
56,57,Forestville Airport,48.74610137939453,-69.09719848632812
57,58,Flin Flon Airport,54.6781005859375,-101.68199920654295
58,59,Fort Resolution Airport,61.1808013916,-113.690002441
59,60,Fort Simpson Airport,61.76020050048828,-121.23699951171876
60,61,Kingston Norman Rogers Airport,44.22529983520508,-76.5969009399414
61,62,La Grande Rivière Airport,53.625301361083984,-77.7042007446289
62,63,Gaspé (Michel-Pouliot) Airport,48.7752990723,-64.4785995483
63,64,Geraldton Greenstone Regional Airport,49.77830123901367,-86.93939971923828
64,65,Îles-de-la-Madeleine Airport,47.42470169067383,-61.778099060058594
65,66,Hudson Bay Airport,52.8166999817,-102.310997009
66,67,Dryden Regional Airport,49.831699,-92.744202
67,68,Ulukhaktok Holman Airport,70.76280212402344,-117.80599975585938
68,69,Gjoa Haven Airport,68.635597229,-95.8497009277
69,70,John C. Munro Hamilton International Airport,43.1735992432,-79.93499755859999
70,71,Montréal / Saint-Hubert Airport,45.5175018311,-73.4169006348
71,72,Hay River / Merlyn Carter Airport,60.8396987915,-115.782997131
72,73,Halifax / Stanfield International Airport,44.8807983398,-63.5085983276
73,74,Atikokan Municipal Airport,48.7738990784,-91.6386032104
74,75,Pond Inlet Airport,72.6832962036,-77.9666976929
75,76,St Jean Airport,45.29439926147461,-73.28109741210938
76,77,Stephenville Airport,48.5442008972168,-58.54999923706055
77,78,Kamloops Airport,50.7022018433,-120.444000244
78,79,Waterloo Airport,43.4608001709,-80.3786010742
79,80,Schefferville Airport,54.805301666259766,-66.8052978515625
80,81,Kindersley Airport,51.5175018311,-109.180999756
81,82,Buttonville Municipal Airport,43.86220169067383,-79.37000274658203
82,83,Chapleau Airport,47.81999969482422,-83.3467025756836
83,84,Meadow Lake Airport,54.125301361083984,-108.52300262451172
84,85,Lloydminster Airport,53.309200286865234,-110.072998046875
85,86,Alert Airport,82.51779937740001,-62.2806015015
86,87,Kelowna International Airport,49.9561004639,-119.377998352
87,88,Mayo Airport,63.61640167236328,-135.8679962158203
88,89,Moose Jaw Air Vice Marshal C. M. McEwen Airport,50.330299377441406,-105.55899810791016
89,90,Fort McMurray Airport,56.653301239,-111.222000122
90,91,Moosonee Airport,51.29109954833984,-80.60780334472656
91,92,Maniwaki Airport,46.2728004456,-75.9906005859
92,93,Montreal International (Mirabel) Airport,45.679501,-74.038696
93,94,Natashquan Airport,50.18999862670898,-61.78919982910156
94,95,Ottawa / Gatineau Airport,45.5217018127,-75.5635986328
95,96,Matagami Airport,49.76169967651367,-77.80280303955078
96,97,Old Crow Airport,67.57060241699219,-139.83900451660156
97,98,CFB Cold Lake,54.40499877929688,-110.27899932861328
98,99,High Level Airport,58.62139892578125,-117.16500091552734
99,100,Ottawa Macdonald-Cartier International Airport,45.3224983215332,-75.66919708251953
100,101,Prince Albert Glass Field,53.2141990662,-105.672996521
101,102,Peace River Airport,56.226898,-117.446999
102,103,Southport Airport,49.903099,-98.273817
103,104,Pitt Meadows Airport,49.21609878540039,-122.70999908447266
104,105,Pickle Lake Airport,51.4463996887207,-90.21420288085938
105,106,Port Menier Airport,49.83639907836914,-64.2885971069336
106,107,Peterborough Airport,44.22999954223633,-78.36329650878906
107,108,Prince Rupert Airport,54.2860984802,-130.445007324
108,109,Fort Chipewyan Airport,58.7672004699707,-111.11699676513672
109,110,Muskoka Airport,44.974700927734375,-79.30329895019531
110,111,Quebec Jean Lesage International Airport,46.7911,-71.393303
111,112,Red Deer Regional Airport,52.18220138549805,-113.8939971923828
112,113,Windsor Airport,42.27560043334961,-82.95559692382812
113,114,Watson Lake Airport,60.11640167236328,-128.82200622558594
114,115,Kenora Airport,49.78829956054688,-94.36309814453124
115,116,Lethbridge County Airport,49.6302986145,-112.800003052
116,117,Greater Moncton International Airport,46.11220169067383,-64.67859649658203
117,119,Comox Airport,49.71080017089844,-124.88700103759766
118,120,Regina International Airport,50.43190002441406,-104.66600036621094
119,121,Thunder Bay Airport,48.37189865112305,-89.32389831542969
120,122,Grande Prairie Airport,55.1796989441,-118.885002136
121,123,Yorkton Municipal Airport,51.26470184326172,-102.46199798583984
122,124,North Battleford Airport,52.76919937133789,-108.24400329589844
123,125,Gander International Airport,48.9369010925293,-54.56809997558594
124,126,Sydney / J.A. Douglas McCurdy Airport,46.1614,-60.047798
125,127,Quesnel Airport,53.026100158691406,-122.51000213623048
126,128,Resolute Bay Airport,74.7169036865,-94.9693984985
127,129,Rivière-du-Loup Airport,47.76440048217773,-69.58470153808594
128,130,Roberval Airport,48.52000045776367,-72.2656021118164
129,131,Rocky Mountain House Airport,52.4296989441,-114.903999329
130,132,Rankin Inlet Airport,62.8114013672,-92.1157989502
131,133,Sudbury Airport,46.625,-80.79889678955078
132,134,Sherbrooke Airport,45.4385986328125,-71.69139862060547
133,135,Saint John Airport,45.31610107421875,-65.89029693603516
134,136,Fort Smith Airport,60.020301818847656,-111.96199798583984
135,137,Nanisivik Airport,72.982201,-84.613602
136,138,Summerside Airport,46.44060134887695,-63.83359909057617
137,139,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,71.9938964844,-125.242996216
138,140,Cape Dorset Airport,64.2300033569,-76.5267028809
139,141,Thompson Airport,55.80110168457031,-97.86419677734376
140,142,CFB Trenton,44.118900299072266,-77.5280990600586
141,143,Timmins/Victor M. Power,48.5696983337,-81.376701355
142,144,Billy Bishop Toronto City Centre Airport,43.627499,-79.396202
143,145,Tuktoyaktuk Airport,69.43329620361328,-133.0260009765625
144,146,Montreal / Pierre Elliott Trudeau International Airport,45.4706001282,-73.7407989502
145,147,Repulse Bay Airport,66.5214004517,-86.22470092770001
146,148,Hall Beach Airport,68.77610015869999,-81.2425
147,149,Rouyn Noranda Airport,48.20610046386719,-78.83560180664062
148,150,La Ronge Airport,55.1514015198,-105.262001038
149,151,Vermilion Airport,53.3558006287,-110.823997498
150,152,Qikiqtarjuaq Airport,67.5457992554,-64.03140258789999
151,153,Val-d'Or Airport,48.0532989502,-77.7827987671
152,154,Kuujjuaq Airport,58.096099853515625,-68.4269027709961
153,155,Norman Wells Airport,65.28160095214844,-126.7979965209961
154,156,Vancouver International Airport,49.193901062,-123.183998108
155,157,Buffalo Narrows Airport,55.8418998718,-108.417999268
156,158,Wiarton Airport,44.7458,-81.107201
157,159,Petawawa Airport,45.95220184326172,-77.31919860839844
158,160,Winnipeg / James Armstrong Richardson International Airport,49.9099998474,-97.2398986816
159,161,Wabush Airport,52.92190170288086,-66.8644027709961
160,162,Williams Lake Airport,52.1831016541,-122.054000854
161,163,Wrigley Airport,63.20940017700195,-123.43699645996094
162,164,Cranbrook/Canadian Rockies International Airport,49.610801696777,-115.78199768066
163,165,Edmonton City Centre (Blatchford Field) Airport,53.5724983215,-113.521003723
164,166,Saskatoon John G. Diefenbaker International Airport,52.17079925537109,-106.6999969482422
165,167,Medicine Hat Airport,50.01890182495117,-110.72100067138672
166,168,Fort St John Airport,56.23809814453125,-120.73999786376952
167,169,Sioux Lookout Airport,50.11389923095703,-91.9052963256836
168,170,Pangnirtung Airport,66.1449966431,-65.71360015869999
169,171,Earlton (Timiskaming Regional) Airport,47.6974006546,-79.8473453522
170,172,Prince George Airport,53.8894004822,-122.679000854
171,173,Northwest Regional Airport Terrace-Kitimat,54.468498,-128.576009
172,174,London Airport,43.035599,-81.1539
173,175,Abbotsford Airport,49.025299072265625,-122.36100006103516
174,176,Whitehorse / Erik Nielsen International Airport,60.7095985413,-135.067001343
175,177,North Bay Jack Garland Airport,46.363602,-79.422798
176,178,Calgary International Airport,51.113899231,-114.019996643
177,179,Smithers Airport,54.82469940185547,-127.18299865722656
178,180,Fort Nelson Airport,58.8363990784,-122.597000122
179,181,Penticton Airport,49.46310043334961,-119.60199737548828
180,182,Charlottetown Airport,46.290000915527344,-63.12110137939453
181,183,Taloyoak Airport,69.5466995239,-93.5766983032
182,184,Victoria International Airport,48.646900177,-123.426002502
183,185,Lynn Lake Airport,56.86389923095703,-101.07599639892578
184,186,Swift Current Airport,50.2919006348,-107.691001892
185,187,Churchill Airport,58.739200592041016,-94.06500244140624
186,188,Goose Bay Airport,53.3191986084,-60.4258003235
187,189,St. John's International Airport,47.618598938,-52.7518997192
188,190,Kapuskasing Airport,49.41389846801758,-82.46749877929688
189,191,Armstrong Airport,50.29029846191406,-88.90969848632812
190,192,Mont Joli Airport,48.60860061645508,-68.20809936523438
191,193,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999
192,194,Downsview Airport,43.74250030517578,-79.4655990600586
193,195,Gore Bay Manitoulin Airport,45.88529968261719,-82.56780242919922
194,196,Yellowknife Airport,62.462799072265625,-114.44000244140624
195,197,Slave Lake Airport,55.2930984497,-114.777000427
196,198,Sandspit Airport,53.25429916379999,-131.813995361
197,199,Chris Hadfield Airport,42.9994010925293,-82.30889892578125
198,200,Port Hardy Airport,50.68059921264648,-127.36699676513672
199,201,Whitecourt Airport,54.14390182495117,-115.78700256347656
200,202,Sept-Îles Airport,50.22330093383789,-66.2656021118164
201,203,Teslin Airport,60.17279815673828,-132.7429962158203
202,204,CFB Greenwood,44.98440170288086,-64.91690063476562
203,205,Faro Airport,62.20750045776367,-133.37600708007812
204,206,Fort Mcpherson Airport,67.40750122070312,-134.86099243164062
205,207,Blida Airport,36.50360107421875,2.814169883728028
206,208,Bou Saada Airport,35.33250045776367,4.206389904022217
207,209,Soummam Airport,36.7120018005,5.0699200630200005
208,210,Houari Boumediene Airport,36.69100189208984,3.215409994125366
209,211,Djanet Inedbirene Airport,24.292801,9.45244
210,212,Boufarik Airport,36.545799,2.87611
211,213,Reggane Airport,26.7101,0.285647
212,214,Illizi Takhamalt Airport,26.7234992981,8.62265014648
213,215,Ain Oussera Airport,35.52539825439453,2.8787100315093994
214,216,Aguenar – Hadj Bey Akhamok Airport,22.8115005493,5.45107984543
215,217,Jijel Ferhat Abbas Airport,36.7951011658,5.87361001968
216,218,Mecheria Airport,33.535900116,-0.242353007197
217,219,Relizane Airport,35.752201,0.626272
218,220,Rabah Bitat Airport,36.822201,7.809174
219,221,Mohamed Boudiaf International Airport,36.2760009765625,6.620389938354492
220,222,Cheikh Larbi Tébessi Airport,35.4315986633,8.12071990967
221,224,Hassi R'Mel Airport,32.93040084838867,3.311539888381958
222,225,Bou Chekif Airport,35.3410987854,1.46315002441
223,226,Bou Sfer Airport,35.73540115356445,-0.8053889870643616
224,227,Tindouf Airport,27.7003993988,-8.167099952700001
225,228,Ech Cheliff Airport,36.2126998901,1.33176994324
226,229,Tafaraoui Airport,35.54240036010742,-0.5322780013084412
227,230,Zenata – Messali El Hadj Airport,35.0167007446,-1.45000004768
228,231,Es Senia Airport,35.6239013672,-0.6211829781529999
229,232,Sidi Bel Abbes Airport,35.1717987061,-0.593275010586
230,233,Ghriss Airport,35.207698822021484,0.1471419930458068
231,234,Touat Cheikh Sidi Mohamed Belkebir Airport,27.83760070800781,-0.1864140033721923
232,235,Biskra Airport,34.7933006287,5.73823022842
233,236,El Golea Airport,30.5713005065918,2.8595900535583496
234,237,Noumérat - Moufdi Zakaria Airport,32.38410186767578,3.794110059738159
235,238,Oued Irara Airport,31.6730003357,6.140439987180001
236,239,In Salah Airport,27.2509994507,2.51202011108
237,240,Touggourt Sidi Madhi Airport,33.06779861450195,6.088669776916504
238,241,Laghouat Airport,33.7644004822,2.92833995819
239,242,Timimoun Airport,29.2371006012,0.276033014059
240,243,Ain el Beida Airport,31.917200088500977,5.412779808044434
241,244,In Aménas Airport,28.0515,9.64291
242,245,Cadjehoun Airport,6.357230186462402,2.384350061416626
243,246,Ouagadougou Airport,12.3532,-1.51242
244,247,Bobo Dioulasso Airport,11.160099983215332,-4.33096981048584
245,248,Kotoka International Airport,5.605189800262451,-0.1667860001325607
246,249,Tamale Airport,9.55718994140625,-0.8632140159606934
247,250,Wa Airport,10.0826997756958,-2.507689952850342
248,251,Sunyani Airport,7.361830234527588,-2.3287599086761475
249,252,Takoradi Airport,4.896059989929199,-1.7747600078582764
250,253,Port Bouet Airport,5.261390209197998,-3.9262900352478023
251,254,Bouaké Airport,7.738800048828125,-5.073669910430908
252,255,Daloa Airport,6.792809963226318,-6.473189830780029
253,256,Korhogo Airport,9.38718032837,-5.55666017532
254,257,Man Airport,7.272069931030273,-7.58735990524292
255,258,San Pedro Airport,4.746719837188721,-6.660820007324219
256,259,Yamoussoukro Airport,6.9031701088,-5.36558008194
257,260,Nnamdi Azikiwe International Airport,9.006790161132812,7.263169765472412
258,261,Akure Airport,7.246739864349365,5.3010101318359375
259,262,Benin Airport,6.316979885101318,5.599500179290772
260,263,Margaret Ekpo International Airport,4.976019859313965,8.347200393676758
261,264,Akanu Ibiam International Airport,6.474269866943359,7.561960220336914
262,265,Gusau Airport,12.1717,6.69611
263,266,Ibadan Airport,7.362460136413574,3.97832989692688
264,267,Ilorin International Airport,8.440210342407227,4.493919849395752
265,268,Yakubu Gowon Airport,9.639829635620115,8.869050025939941
266,269,Kaduna Airport,10.696000099182127,7.320109844207764
267,270,Mallam Aminu International Airport,12.0476,8.52462
268,271,Maiduguri International Airport,11.855299949645996,13.080900192260742
269,272,Makurdi Airport,7.70388,8.61394
270,273,Murtala Muhammed International Airport,6.5773701667785645,3.321160078048706
271,274,Minna Airport,9.652170181274414,6.462259769439697
272,275,Port Harcourt International Airport,5.0154900550842285,6.94959020614624
273,276,Sadiq Abubakar III International Airport,12.916299819946287,5.207190036773682
274,277,Yola Airport,9.257550239562988,12.430399894714355
275,278,Zaria Airport,11.1302,7.68581
276,279,Maradi Airport,13.5024995803833,7.1267499923706055
277,280,Diori Hamani International Airport,13.4815,2.18361
278,281,Tahoua Airport,14.875699996948242,5.265359878540039
279,282,Mano Dayak International Airport,16.965999603271484,8.000109672546387
280,283,Dirkou Airport,18.968700408935547,12.86870002746582
281,284,Diffa Airport,13.372900009155272,12.626700401306152
282,285,Zinder Airport,13.779000282287598,8.983759880065918
283,286,Monastir Habib Bourguiba International Airport,35.75809860229492,10.75469970703125
284,287,Tunis Carthage International Airport,36.85100173950195,10.22719955444336
285,288,Sidi Ahmed Air Base,37.245398,9.79145
286,289,Remada Air Base,32.30619812011719,10.382100105285645
287,290,Gafsa Ksar International Airport,34.422000885009766,8.822500228881836
288,291,Gabès Matmata International Airport,33.87689971923828,10.103300094604492
289,292,Borj El Amri Airport,36.72129821777344,9.94314956665039
290,293,Djerba Zarzis International Airport,33.875,10.775500297546388
291,294,El Borma Airport,31.70429992675781,9.254619598388672
292,295,Sfax Thyna International Airport,34.71799850463867,10.690999984741213
293,296,Tozeur Nefta International Airport,33.939701080322266,8.110560417175293
294,297,Niamtougou International Airport,9.767330169677734,1.091249942779541
295,298,Lomé-Tokoin Airport,6.165609836578369,1.2545100450515747
296,299,Antwerp International Airport (Deurne),51.1893997192,4.46027994156
297,300,Beauvechain Air Base,50.75859832763672,4.768330097198486
298,301,Kleine Brogel Air Base,51.168301,5.47
299,302,Brussels Airport,50.9014015198,4.48443984985
300,303,Jehonville Air Base,49.891700744628906,5.223889827728272
301,304,Brussels South Charleroi Airport,50.459202,4.45382
302,305,Chièvres Air Base,50.575801849365234,3.8310000896453857
303,306,Koksijde Air Base,51.09030151367188,2.652780055999756
304,307,Florennes Air Base,50.2433013916,4.64583015442
305,308,Wevelgem Airport,50.817199707,3.20472002029
306,309,Liège Airport,50.63740158081055,5.443220138549805
307,310,Ostend-Bruges International Airport,51.1988983154,2.8622200489
308,311,Zutendaal Air Base,50.9474983215332,5.590559959411621
309,312,Brustem Airfield Sint Truiden,50.791901,5.20167
310,313,Saint Hubert Air Base,50.034400939941406,5.440810203552246
311,314,Ursel Air Base,51.14419937133789,3.475559949874878
312,315,Weelde Air Base,51.394798278808594,4.9601898193359375
313,316,Zoersel (Oostmalle) Airfield,51.264702,4.75333
314,317,Flugplatz Bautzen,51.193611,14.519722
315,318,Altenburg-Nobitz Airport,50.981945,12.506389
316,319,Dessau Airfield,51.831694,12.190962
317,320,Eisenhüttenstadt Airfield,52.195856,14.58753
318,322,Großenhain Airport,51.30805587768555,13.555556297302246
319,323,Merseburg Airport,51.3630556,11.9408333
320,324,Halle-Oppin Airport,51.552223,12.053889
321,325,Riesa-Göhlis Airport,51.2936096191,13.3561105728
322,326,Rechlin-Lärz Airport,53.306388855,12.7522220612
323,327,Strausberg Airport,52.5805549621582,13.916666984558104
324,328,Schönhagen Airport,52.203609,13.156389
325,329,Barth Airport,54.338253,12.710515
326,330,Jena-Schöngleina Airfield,50.915279,11.714444
327,331,Kyritz Airport,52.918888092041016,12.425277709960938
328,332,"Magdeburg ""City"" Airport",52.073612,11.626389
329,333,Rothenburg/Görlitz Airport,51.36333465576172,14.949999809265137
330,334,Anklam Airfield,53.832779,13.668611
331,335,Cottbus-Drewitz Airport,51.889442,14.531944
332,336,Kamenz Airport,51.29694366455078,14.1274995803833
333,337,Berlin-Schönefeld Airport,52.380001,13.5225
334,338,Dresden Airport,51.1328010559082,13.767200469970703
335,339,Erfurt Airport,50.97980117797852,10.958100318908691
336,340,Frankfurt am Main Airport,50.033333,8.570556
337,341,Münster Osnabrück Airport,52.134601593,7.68483018875
338,342,Hamburg Airport,53.630401611328,9.9882297515869
339,343,Berlin-Tempelhof International Airport,52.47299957275391,13.403900146484377
340,344,Cologne Bonn Airport,50.8658981323,7.1427397728
341,345,Düsseldorf Airport,51.289501,6.76678
342,346,Munich Airport,48.353802,11.7861
343,347,Nuremberg Airport,49.498699,11.078056
344,348,Leipzig/Halle Airport,51.423889,12.236389
345,349,Saarbrücken Airport,49.2145996094,7.10950994492
346,350,Stuttgart Airport,48.6898994446,9.22196006775
347,351,Berlin-Tegel Airport,52.5597,13.2877
348,352,Hannover Airport,52.461101532,9.68507957458
349,353,Bremen Airport,53.0475006104,8.78666973114
350,354,Frankfurt-Egelsbach Airport,49.959999,8.645833
351,355,Frankfurt-Hahn Airport,49.9487,7.26389
352,356,Mannheim-City Airport,49.473057,8.514167
353,357,Allendorf/Eder Airport,51.03499984741211,8.680832862854004
354,358,Worms Airport,49.606945,8.368333
355,359,Mainz-Finthen Airport,49.967499,8.147222
356,360,Eisenach-Kindel Airport,50.991604,10.47973
357,361,Siegerland Airport,50.70769882202149,8.082969665527344
358,362,Hamburg-Finkenwerder Airport,53.5352783203125,9.835556030273438
359,363,Kiel-Holtenau Airport,54.37944412231445,10.145277976989746
360,364,Lübeck Blankensee Airport,53.8054008484,10.7192001343
361,365,Flugplatz Dahlemer Binz,50.405555725,6.5288891792
362,366,Meinerzhagen Airport,51.09999847412109,7.599999904632568
363,367,Arnsberg-Menden Airport,51.48389053344727,7.8983330726623535
364,368,Essen Mulheim Airport,51.40230178833008,6.9373297691345215
365,369,Bielefeld Airport,51.964722,8.544444
366,370,Mönchengladbach Airport,51.230278,6.504444
367,371,Paderborn Lippstadt Airport,51.6141014099,8.616319656369999
368,372,Stadtlohn-Vreden Airport,51.99583435058594,6.840556144714356
369,373,Dortmund Airport,51.51829910279999,7.61223983765
370,374,Augsburg Airport,48.425278,10.931667
371,375,Biberach a.d. Riß Airfield,48.111111,9.762778
372,376,Eggenfelden Airport,48.39611053466797,12.723610877990724
373,377,Mindelheim-Mattsies Airfield,48.106945,10.525
374,378,Oberpfaffenhofen Airport,48.081402,11.2831
375,379,Straubing Airport,48.90083312988281,12.516667366027832
376,380,Vilshofen Airport,48.6349983215332,13.195555686950684
377,381,Leutkirch-Unterzeil Airport,47.85889053344727,10.014166831970217
378,382,Friedrichshafen Airport,47.6712989807,9.51148986816
379,383,Schwerin Parchim Airport,53.426998,11.7834
380,384,Stendal-Borstel Airport,52.62888717651367,11.818611145019531
381,385,Aalen-Heidenheim/Elchingen Airport,48.77777862548828,10.264721870422363
382,386,Bayreuth Airport,49.985001,11.64
383,387,Burg Feuerstein Airport,49.794166564941,11.133610725403
384,388,Hof-Plauen Airport,50.288612365722656,11.856389045715332
385,389,Haßfurt-Schweinfurt Airport,50.0180549621582,10.529443740844728
386,390,Koblenz-Winningen Airfield,50.325558,7.528611
387,391,Trier-Föhren Airport,49.863888,6.7875
388,392,Speyer Airfield,49.304722,8.451389
389,393,Zweibrücken Airport,49.2094,7.40056
390,394,Donaueschingen-Villingen Airport,47.97333145139999,8.52222156525
391,395,Freiburg i. Br. Airport,48.022777557400005,7.83249998093
392,396,Mengen-Hohentengen Airport,48.05389022827149,9.372777938842772
393,397,Adolf Würth Airport,49.1183319092,9.783888816829998
394,398,Finsterwalde/Schacksdorf Airport,51.607498,13.743611
395,399,Braunschweig-Wolfsburg Airport,52.319199,10.5561
396,400,Kassel-Calden Airport,51.417273,9.384967
397,401,Hildesheim Airport,52.18138885498047,9.946389198303224
398,402,Bremerhaven Airport,53.506943,8.572778
399,403,Emden Airport,53.391109,7.2275
400,404,Leer-Papenburg Airport,53.27194213867188,7.441667079925537
401,405,Wilhelmshaven-Mariensiel Airport,53.502220153808594,8.05222225189209
402,406,Borkum Airport,53.59639,6.709167
403,407,Norderney Airport,53.70694351196289,7.230000019073486
404,408,Flensburg-Schäferhaus Airport,54.77333450317383,9.378889083862305
405,409,Rendsburg-Schachtholm Airport,54.220001220703125,9.599444389343262
406,410,Westerland Sylt Airport,54.9132003784,8.34047031403
407,411,Ämari Air Base,59.26029968261719,24.208499908447266
408,412,Kärdla Airport,58.99079895019531,22.830699920654297
409,413,Kuressaare Airport,58.22990036010742,22.50950050354004
410,414,Pärnu Airport,58.41899871826172,24.47279930114746
411,415,Lennart Meri Tallinn Airport,59.41329956049999,24.8327999115
412,416,Tartu Airport,58.3074989319,26.690399169900004
413,417,Enontekio Airport,68.362602233887,23.424299240112
414,418,Eura Airport,61.1161003112793,22.201400756835938
415,419,Halli Airport,61.856039,24.786686
416,420,Helsinki Malmi Airport,60.25460052490234,25.042800903320312
417,421,Helsinki Vantaa Airport,60.317199707031,24.963300704956
418,422,Hameenkyro Airport,61.689701080322266,23.073699951171875
419,423,Hanko Airport,59.848899841308594,23.08359909057617
420,424,Hyvinkää Airfield,60.6543998718,24.8810997009
421,425,Kiikala Airport,60.4625015259,23.6525001526
422,426,Immola Airport,61.24919891357422,28.90369987487793
423,427,Kitee Airport,62.1661,30.073601
424,428,Ivalo Airport,68.607299804688,27.405300140381
425,429,Joensuu Airport,62.662899017334,29.607500076294
426,430,Jyvaskyla Airport,62.399501800537,25.678300857544
427,431,Kauhava Airport,63.127102,23.051399
428,432,Kemi-Tornio Airport,65.778701782227,24.582099914551
429,433,Kajaani Airport,64.285499572754,27.692399978638
430,434,Kauhajoki Airport,62.4625015259,22.3931007385
431,435,Kokkola-Pietarsaari Airport,63.721199035645,23.143100738525
432,436,Kemijarvi Airport,66.712898,27.156799
433,437,Kuusamo Airport,65.987602233887,29.239400863647
434,438,Kittilä Airport,67.700996398926,24.846799850464
435,439,Kuopio Airport,63.007099151611,27.797800064087
436,440,Lahti Vesivehmaa Airport,61.144199,25.693501
437,441,Lappeenranta Airport,61.044601,28.144743
438,442,Mariehamn Airport,60.122200012207,19.898199081421
439,443,Menkijarvi Airport,62.94670104980469,23.51889991760254
440,444,Mikkeli Airport,61.6866,27.201799
441,445,Nummela Airport,60.3339004517,24.2964000702
442,446,Oulu Airport,64.930099487305,25.354600906372
443,447,Piikajarvi Airport,61.245601654052734,22.19339942932129
444,448,Pori Airport,61.461700439453,21.799999237061
445,449,Pudasjärvi Airport,65.4021987915,26.9468994141
446,450,Pyhäsalmi Airport,63.7318992615,25.9263000488
447,451,Raahe Pattijoki Airport,64.6881027222,24.6958007812
448,452,Rantasalmi Airport,62.0654983521,28.3565006256
449,453,Rovaniemi Airport,66.564796447754,25.830400466919
450,454,Rayskala Airport,60.74470138549805,24.107799530029297
451,455,Savonlinna Airport,61.943099975586,28.945100784302
452,456,Selanpaa Airport,61.06240081787109,26.798900604248047
453,457,Sodankyla Airport,67.3949966431,26.6191005707
454,458,Tampere-Pirkkala Airport,61.414100646973,23.604400634766
455,459,Teisko Airport,61.7733,24.027
456,460,Turku Airport,60.514099121094,22.262800216675
457,461,Utti Air Base,60.89640045166,26.938400268555
458,462,Vaasa Airport,63.050701141357,21.762199401855
459,463,Varkaus Airport,62.171100616455,27.868600845337
460,464,Ylivieska Airfield,64.0547222,24.7252778
461,465,Belfast International Airport,54.6575012207,-6.21582984924
462,466,St Angelo Airport,54.39889907836914,-7.651669979095459
463,467,George Best Belfast City Airport,54.61809921264648,-5.872499942779541
464,468,City of Derry Airport,55.04280090332031,-7.161109924316406
